"tensor(-0.2085, grad_fn=<NegBackward>)","tensor(0.0482, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2527, grad_fn=<NegBackward>)","tensor(0.0101, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2650, grad_fn=<NegBackward>)","tensor(0.0214, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2543, grad_fn=<NegBackward>)","tensor(0.0108, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2404, grad_fn=<NegBackward>)","tensor(0.0078, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2531, grad_fn=<NegBackward>)","tensor(0.0298, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2731, grad_fn=<NegBackward>)","tensor(0.0381, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2647, grad_fn=<NegBackward>)","tensor(0.0193, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2429, grad_fn=<NegBackward>)","tensor(0.0155, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2721, grad_fn=<NegBackward>)","tensor(0.0108, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2511, grad_fn=<NegBackward>)","tensor(0.0132, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2755, grad_fn=<NegBackward>)","tensor(0.0076, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2568, grad_fn=<NegBackward>)","tensor(0.0094, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2528, grad_fn=<NegBackward>)","tensor(0.0156, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2478, grad_fn=<NegBackward>)","tensor(0.0212, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2429, grad_fn=<NegBackward>)","tensor(0.0085, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2411, grad_fn=<NegBackward>)","tensor(0.0081, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2507, grad_fn=<NegBackward>)","tensor(0.0103, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2579, grad_fn=<NegBackward>)","tensor(0.0223, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2578, grad_fn=<NegBackward>)","tensor(0.0095, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2515, grad_fn=<NegBackward>)","tensor(0.0098, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2699, grad_fn=<NegBackward>)","tensor(0.0096, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2665, grad_fn=<NegBackward>)","tensor(0.0083, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2759, grad_fn=<NegBackward>)","tensor(0.0160, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2409, grad_fn=<NegBackward>)","tensor(0.0091, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2608, grad_fn=<NegBackward>)","tensor(0.0070, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2724, grad_fn=<NegBackward>)","tensor(0.0056, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2612, grad_fn=<NegBackward>)","tensor(0.0151, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2427, grad_fn=<NegBackward>)","tensor(0.0073, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2756, grad_fn=<NegBackward>)","tensor(0.0068, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2493, grad_fn=<NegBackward>)","tensor(0.0264, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2555, grad_fn=<NegBackward>)","tensor(0.0159, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2677, grad_fn=<NegBackward>)","tensor(0.0211, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2477, grad_fn=<NegBackward>)","tensor(0.0261, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2570, grad_fn=<NegBackward>)","tensor(0.0090, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2671, grad_fn=<NegBackward>)","tensor(0.0160, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2726, grad_fn=<NegBackward>)","tensor(0.0108, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2738, grad_fn=<NegBackward>)","tensor(0.0091, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2889, grad_fn=<NegBackward>)","tensor(0.0095, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2818, grad_fn=<NegBackward>)","tensor(0.0139, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2512, grad_fn=<NegBackward>)","tensor(0.0164, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2478, grad_fn=<NegBackward>)","tensor(0.0240, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2606, grad_fn=<NegBackward>)","tensor(0.0172, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2526, grad_fn=<NegBackward>)","tensor(0.0132, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2597, grad_fn=<NegBackward>)","tensor(0.0090, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2605, grad_fn=<NegBackward>)","tensor(0.0083, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2681, grad_fn=<NegBackward>)","tensor(0.0154, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2825, grad_fn=<NegBackward>)","tensor(0.0128, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2539, grad_fn=<NegBackward>)","tensor(0.0080, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2702, grad_fn=<NegBackward>)","tensor(0.0106, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2733, grad_fn=<NegBackward>)","tensor(0.0201, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2605, grad_fn=<NegBackward>)","tensor(0.0085, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2644, grad_fn=<NegBackward>)","tensor(0.0245, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2677, grad_fn=<NegBackward>)","tensor(0.0115, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2584, grad_fn=<NegBackward>)","tensor(0.0183, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2725, grad_fn=<NegBackward>)","tensor(0.0108, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2673, grad_fn=<NegBackward>)","tensor(0.0123, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2598, grad_fn=<NegBackward>)","tensor(0.0160, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2816, grad_fn=<NegBackward>)","tensor(0.0133, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2679, grad_fn=<NegBackward>)","tensor(0.0104, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2796, grad_fn=<NegBackward>)","tensor(0.0142, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2625, grad_fn=<NegBackward>)","tensor(0.0273, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2725, grad_fn=<NegBackward>)","tensor(0.0122, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2865, grad_fn=<NegBackward>)","tensor(0.0125, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2636, grad_fn=<NegBackward>)","tensor(0.0078, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3046, grad_fn=<NegBackward>)","tensor(0.0101, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2601, grad_fn=<NegBackward>)","tensor(0.0250, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2559, grad_fn=<NegBackward>)","tensor(0.0099, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2592, grad_fn=<NegBackward>)","tensor(0.0087, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2564, grad_fn=<NegBackward>)","tensor(0.0189, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2586, grad_fn=<NegBackward>)","tensor(0.0154, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2868, grad_fn=<NegBackward>)","tensor(0.0114, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2664, grad_fn=<NegBackward>)","tensor(0.0158, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2862, grad_fn=<NegBackward>)","tensor(0.0063, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2841, grad_fn=<NegBackward>)","tensor(0.0081, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2629, grad_fn=<NegBackward>)","tensor(0.0083, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2867, grad_fn=<NegBackward>)","tensor(0.0217, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2853, grad_fn=<NegBackward>)","tensor(0.0095, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2598, grad_fn=<NegBackward>)","tensor(0.0215, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2783, grad_fn=<NegBackward>)","tensor(0.0227, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2761, grad_fn=<NegBackward>)","tensor(0.0154, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2727, grad_fn=<NegBackward>)","tensor(0.0121, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2712, grad_fn=<NegBackward>)","tensor(0.0110, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2646, grad_fn=<NegBackward>)","tensor(0.0066, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2827, grad_fn=<NegBackward>)","tensor(0.0084, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2602, grad_fn=<NegBackward>)","tensor(0.0136, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2723, grad_fn=<NegBackward>)","tensor(0.0126, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2788, grad_fn=<NegBackward>)","tensor(0.0079, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2789, grad_fn=<NegBackward>)","tensor(0.0128, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2604, grad_fn=<NegBackward>)","tensor(0.0112, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2578, grad_fn=<NegBackward>)","tensor(0.0196, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3062, grad_fn=<NegBackward>)","tensor(0.0097, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2611, grad_fn=<NegBackward>)","tensor(0.0258, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2812, grad_fn=<NegBackward>)","tensor(0.0167, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2896, grad_fn=<NegBackward>)","tensor(0.0067, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2691, grad_fn=<NegBackward>)","tensor(0.0091, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2784, grad_fn=<NegBackward>)","tensor(0.0070, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2703, grad_fn=<NegBackward>)","tensor(0.0068, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2770, grad_fn=<NegBackward>)","tensor(0.0058, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2898, grad_fn=<NegBackward>)","tensor(0.0066, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2764, grad_fn=<NegBackward>)","tensor(0.0060, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2579, grad_fn=<NegBackward>)","tensor(0.0172, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2747, grad_fn=<NegBackward>)","tensor(0.0054, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2932, grad_fn=<NegBackward>)","tensor(0.0080, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2942, grad_fn=<NegBackward>)","tensor(0.0066, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2846, grad_fn=<NegBackward>)","tensor(0.0069, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2774, grad_fn=<NegBackward>)","tensor(0.0189, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2808, grad_fn=<NegBackward>)","tensor(0.0099, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2815, grad_fn=<NegBackward>)","tensor(0.0149, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2827, grad_fn=<NegBackward>)","tensor(0.0114, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2781, grad_fn=<NegBackward>)","tensor(0.0062, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2674, grad_fn=<NegBackward>)","tensor(0.0061, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2992, grad_fn=<NegBackward>)","tensor(0.0180, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2691, grad_fn=<NegBackward>)","tensor(0.0117, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2731, grad_fn=<NegBackward>)","tensor(0.0073, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2898, grad_fn=<NegBackward>)","tensor(0.0183, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2539, grad_fn=<NegBackward>)","tensor(0.0150, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2844, grad_fn=<NegBackward>)","tensor(0.0127, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2624, grad_fn=<NegBackward>)","tensor(0.0144, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3089, grad_fn=<NegBackward>)","tensor(0.0199, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2759, grad_fn=<NegBackward>)","tensor(0.0047, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2704, grad_fn=<NegBackward>)","tensor(0.0066, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2928, grad_fn=<NegBackward>)","tensor(0.0159, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2534, grad_fn=<NegBackward>)","tensor(0.0072, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2656, grad_fn=<NegBackward>)","tensor(0.0063, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2686, grad_fn=<NegBackward>)","tensor(0.0060, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2913, grad_fn=<NegBackward>)","tensor(0.0149, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2990, grad_fn=<NegBackward>)","tensor(0.0167, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2861, grad_fn=<NegBackward>)","tensor(0.0082, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2658, grad_fn=<NegBackward>)","tensor(0.0102, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2818, grad_fn=<NegBackward>)","tensor(0.0128, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2541, grad_fn=<NegBackward>)","tensor(0.0132, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2680, grad_fn=<NegBackward>)","tensor(0.0060, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2666, grad_fn=<NegBackward>)","tensor(0.0084, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2872, grad_fn=<NegBackward>)","tensor(0.0066, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2811, grad_fn=<NegBackward>)","tensor(0.0075, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2920, grad_fn=<NegBackward>)","tensor(0.0087, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2864, grad_fn=<NegBackward>)","tensor(0.0172, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2925, grad_fn=<NegBackward>)","tensor(0.0255, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2807, grad_fn=<NegBackward>)","tensor(0.0158, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2693, grad_fn=<NegBackward>)","tensor(0.0092, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2900, grad_fn=<NegBackward>)","tensor(0.0153, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2611, grad_fn=<NegBackward>)","tensor(0.0054, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2961, grad_fn=<NegBackward>)","tensor(0.0062, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2853, grad_fn=<NegBackward>)","tensor(0.0108, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2817, grad_fn=<NegBackward>)","tensor(0.0132, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2676, grad_fn=<NegBackward>)","tensor(0.0079, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2907, grad_fn=<NegBackward>)","tensor(0.0078, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2756, grad_fn=<NegBackward>)","tensor(0.0084, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3011, grad_fn=<NegBackward>)","tensor(0.0167, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2881, grad_fn=<NegBackward>)","tensor(0.0054, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2583, grad_fn=<NegBackward>)","tensor(0.0071, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2948, grad_fn=<NegBackward>)","tensor(0.0085, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2531, grad_fn=<NegBackward>)","tensor(0.0106, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2899, grad_fn=<NegBackward>)","tensor(0.0164, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2780, grad_fn=<NegBackward>)","tensor(0.0235, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2780, grad_fn=<NegBackward>)","tensor(0.0071, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2964, grad_fn=<NegBackward>)","tensor(0.0285, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2614, grad_fn=<NegBackward>)","tensor(0.0201, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.2867, grad_fn=<NegBackward>)","tensor(0.0104, grad_fn=<SmoothL1LossBackward>)"
